num_licitacao,cod_ug,dat_resultado,modal_compra,objeto,cnpj,ind_matriz,razao_social,situacao_cadastral,dat_sit_cadastral,ano_sit_cadastral,motiv_sit_cadastral,tipo_nat_juridica,dat_ini_ativ,ano_ini_ativ,setor_cnae,qualif_resp,porte_empr,opt_simples
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",27289274000107,1,"JOSE ANDESSON DOS SANTOS PEREIRA",Ativa,2017-03-13,2017,NULL,"Entidades Empresariais",2017-03-13,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",30094427000167,1,"GUSTAVO HENRIQUE SILVA NOBRE",Ativa,2018-04-03,2018,NULL,"Entidades Empresariais",2018-04-03,2018,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",30094427000167,1,"GUSTAVO HENRIQUE SILVA NOBRE",Ativa,2018-04-03,2018,NULL,"Entidades Empresariais",2018-04-03,2018,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",34894777000169,1,"L.M DA SILVA TRANSPORTES",Ativa,2019-09-17,2019,NULL,"Entidades Empresariais",2019-09-17,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",34894777000169,1,"L.M DA SILVA TRANSPORTES",Ativa,2019-09-17,2019,NULL,"Entidades Empresariais",2019-09-17,2019,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",23097755000151,1,"R P DE ALBUQUERQUE",Ativa,2015-08-19,2015,NULL,"Entidades Empresariais",2015-08-19,2015,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",23097755000151,1,"R P DE ALBUQUERQUE",Ativa,2015-08-19,2015,NULL,"Entidades Empresariais",2015-08-19,2015,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",28708601000172,1,"J P SOARES",Ativa,2017-09-22,2017,NULL,"Entidades Empresariais",2017-09-22,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",28708601000172,1,"J P SOARES",Ativa,2017-09-22,2017,NULL,"Entidades Empresariais",2017-09-22,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",19279442000147,1,"ALEXANDRE LUIZ DA SILVA EIRELI",Ativa,2013-11-18,2013,NULL,"Entidades Empresariais",2013-11-18,2013,"Comércio varejista de hortifrutigranjeiros","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",19279442000147,1,"ALEXANDRE LUIZ DA SILVA EIRELI",Ativa,2013-11-18,2013,NULL,"Entidades Empresariais",2013-11-18,2013,"Comércio varejista de hortifrutigranjeiros","Titular Pessoa Física Residente ou Domiciliado no Brasil","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",27905457000100,1,"M R NOBRE WANDERLEY TRANSPORTES",Ativa,2017-06-06,2017,NULL,"Entidades Empresariais",2017-06-06,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",27905457000100,1,"M R NOBRE WANDERLEY TRANSPORTES",Ativa,2017-06-06,2017,NULL,"Entidades Empresariais",2017-06-06,2017,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",31785802000188,1,"J DE ASSIS DUARTE TRANSPORTE",Ativa,2018-10-17,2018,NULL,"Entidades Empresariais",2018-10-17,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",31785802000188,1,"J DE ASSIS DUARTE TRANSPORTE",Ativa,2018-10-17,2018,NULL,"Entidades Empresariais",2018-10-17,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",27794348000154,1,"J R N SILVA TRANSPORTES",Ativa,2017-05-23,2017,NULL,"Entidades Empresariais",2017-05-23,2017,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",27794348000154,1,"J R N SILVA TRANSPORTES",Ativa,2017-05-23,2017,NULL,"Entidades Empresariais",2017-05-23,2017,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",24228675000150,1,"CICERO TOBIAS FERREIRA SANTOS JUNIOR",Ativa,2016-02-23,2016,NULL,"Entidades Empresariais",2016-02-23,2016,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",24228675000150,1,"CICERO TOBIAS FERREIRA SANTOS JUNIOR",Ativa,2016-02-23,2016,NULL,"Entidades Empresariais",2016-02-23,2016,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",24917455000134,1,"JC DA SILVA TRANSPORTES",Ativa,2016-06-01,2016,NULL,"Entidades Empresariais",2016-06-01,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",24917455000134,1,"JC DA SILVA TRANSPORTES",Ativa,2016-06-01,2016,NULL,"Entidades Empresariais",2016-06-01,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",26384596000164,1,"GENILSON ALEXANDRE DA SILVA",Ativa,2016-10-19,2016,NULL,"Entidades Empresariais",2016-10-19,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",26384596000164,1,"GENILSON ALEXANDRE DA SILVA",Ativa,2016-10-19,2016,NULL,"Entidades Empresariais",2016-10-19,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",07709453000130,1,"JOSSELMO RODRIGUES DOS SANTOS",Ativa,2005-11-10,2005,NULL,"Entidades Empresariais",2005-11-10,2005,"Comércio a varejo de peças e acessórios novos para veículos automotores","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",07709453000130,1,"JOSSELMO RODRIGUES DOS SANTOS",Ativa,2005-11-10,2005,NULL,"Entidades Empresariais",2005-11-10,2005,"Comércio a varejo de peças e acessórios novos para veículos automotores","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",25367523000100,1,"N L SOARES TRANSPORTE",Ativa,2016-08-04,2016,NULL,"Entidades Empresariais",2016-08-04,2016,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",25367523000100,1,"N L SOARES TRANSPORTE",Ativa,2016-08-04,2016,NULL,"Entidades Empresariais",2016-08-04,2016,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",30295044000157,1,"JOSE DE ASSIS SOARES DOS SANTOS",Ativa,2018-04-25,2018,NULL,"Entidades Empresariais",2018-04-25,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",30295044000157,1,"JOSE DE ASSIS SOARES DOS SANTOS",Ativa,2018-04-25,2018,NULL,"Entidades Empresariais",2018-04-25,2018,"Transporte rodoviário de carga","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",26730894000169,1,"JOSE CARLOS NEVES COSTA",Ativa,2016-12-17,2016,NULL,"Entidades Empresariais",2016-12-17,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",26730894000169,1,"JOSE CARLOS NEVES COSTA",Ativa,2016-12-17,2016,NULL,"Entidades Empresariais",2016-12-17,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",24972132000143,1,"JAIR TENORIO MELO & CIA LTDA",Ativa,2016-06-09,2016,NULL,"Entidades Empresariais",2016-06-09,2016,"Distribuição de água por caminhões","Sócio-Administrador ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",24972132000143,1,"JAIR TENORIO MELO & CIA LTDA",Ativa,2016-06-09,2016,NULL,"Entidades Empresariais",2016-06-09,2016,"Distribuição de água por caminhões","Sócio-Administrador ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",24900679000133,1,"MARTINS TRANSPORTES EIRELI",Ativa,2016-05-31,2016,NULL,"Entidades Empresariais",2016-05-31,2016,"Transporte rodoviário de carga","Administrador ","Micro Empresa",Optante
000012020,160004,2020-05-20,"Pregão - Registro de Preço","Pregão Eletrônico -  Contratação de serviços de Barbearia, classificados como atividade de apoio para atender as necessidades do 59º Batalhão de Infantaria Motorizado.",24900679000133,1,"MARTINS TRANSPORTES EIRELI",Ativa,2016-05-31,2016,NULL,"Entidades Empresariais",2016-05-31,2016,"Transporte rodoviário de carga","Administrador ","Micro Empresa",Optante
000012020,160004,2020-01-07,"Inexigibilidade de Licitação","Contratação de Prestação de serviço de coleta, transporte e distribuição de água potável no semiárido alagoano para os meses de janeiro, fevereiro e março.",26485253000196,1,"LUIS FERNANDES FERREIRA NETO",Ativa,2016-11-04,2016,NULL,"Entidades Empresariais",2016-11-04,2016,"Distribuição de água por caminhões","Empresário ","Micro Empresa",Optante
